,station_id,counts,name,lat,lon,station_type,capacity
371,4673,1,Marshall St & 2 St,40.740802,-74.042521,classic,18
372,4674,2,45 Ave & 21 St,40.74737075646803,-73.94777297973631,classic,21
373,4685,1,Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,classic,27
374,4689,1,Broadway & Morris St,40.705945132708806,-74.01321887969969,classic,47
375,4690,22,Greenwich St & Rector St,40.70806582380646,-74.0135595202446,classic,41
376,4694,6,South St & Pike St,40.70991806921533,-73.99161100387573,classic,35
377,4695,1,Orchard St & Grand St,40.717318403855785,-73.99067759513855,classic,31
378,4696,3,E Houston St & Columbia St,40.71978635452822,-73.97871628403664,classic,35
379,4704,1,E 5 St & Ave A,40.72479007746337,-73.98430064320564,classic,48
380,4706,2,Rutgers St & Henry St,40.71332151208186,-73.99009689688683,classic,40
381,4710,4,Water St &  Fletcher St,40.706410755236135,-74.00559738278389,classic,53
382,4734,2,W 33 St & 10 Ave,40.753773368360385,-73.99937599897385,classic,51
383,4735,1,Broadway & E 19 St,40.73866091428551,-73.98987293243407,classic,45
384,4749,2,N Moore St & Hudson St,40.71996118117138,-74.00844320654869,classic,44
