,station_id,counts,name,lat,lon,station_type,capacity
319,4071,3,Broadway & W 160 St,40.835775,-73.9434,classic,22.0
320,4073,2,W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955,classic,35.0
321,4076,1,E 150 St & Gerard Ave,40.820089,-73.928947,classic,29.0
322,4083,3,Walton Ave & E 168 St,40.83649,-73.918316,classic,20.0
323,4084,1,Sheridan Ave & E 168 St,40.835334,-73.9154,classic,22.0
324,4085,7,Grand Concourse & E 171 St,40.839549,-73.913004,classic,25.0
325,4088,5,Nelson Ave & W 172 St,40.843965,-73.920999,classic,20.0
326,4090,4,Grand Concourse & E 156 St,40.823429,-73.924689,classic,21.0
327,4094,3,Park Ave & E 162 St,40.825716,-73.915585,classic,21.0
328,4096,2,Grand Concourse & E 167 St,40.834263,-73.917641,classic,30.0
329,4098,3,Shakespeare Ave & W 169 St,40.839312,-73.922423,classic,20.0
330,4103,4,Ogden Ave & W 165 St,40.834457,-73.928381,classic,19.0
331,4104,1,Old Broadway & W 133 St,40.818212,-73.955277,classic,20.0
332,4105,5,Concourse Village West & E 156 St,40.823162,-73.923267,classic,21.0
333,4107,5,E 170 St & Clay Ave,40.837213,-73.908345,classic,24.0
334,4109,2,Amsterdam Ave & W 183 St,40.84925,-73.93022,classic,21.0
335,4112,2,Wards Meadow Comfort Station,40.78294,-73.93077,classic,18.0
336,4120,7,E 39 St & Lexington Ave,40.749498546025194,-73.97729203113158,classic,43.0
337,4121,8,1 Ave & E 39 St,40.74714,-73.97113,classic,53.0
338,4123,1,Central Park W & W 103 St,40.79558954105342,-73.96188408136368,classic,40.0
339,4128,2,College Ave & E 170 St,40.837576,-73.910489,classic,24.0
340,4129,2,Anderson Ave & W 164 St,40.832057,-73.927421,classic,19.0
341,4132,1,Southern Blvd & Avenue St. John,40.812769,-73.901583,classic,19.0
342,4133,1,Beck St & Leggett Ave,40.815077,-73.899939,classic,20.0
343,4135,3,Westchester Ave & Longwood Ave,40.819701,-73.901311,classic,23.0
344,4137,3,3 Ave & E 163 St,40.823872,-73.908699,classic,27.0
345,4139,1,Tinton Ave & E 165 St,40.824796,-73.90242,classic,19.0
346,4140,6,E 163 St & Union Ave,40.822545,-73.901824,classic,24.0
347,4144,3,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,classic,22.0
